customer_id,signup_date,market,segment,plan,acquisition_channel,is_foreign_founder,headcount,cac,churned,churn_date,ltv
SLEEK-1147,2022-07-03,SG,Startup,Starter,Partner,True,2,171.12,False,,12206.85
SLEEK-1148,2023-10-25,HK,Startup,Growth,Referral,False,7,83.48,False,,6773.31
SLEEK-1149,2024-02-26,AU,Startup,Growth,Partner,True,6,164.56,False,,7331.76
SLEEK-1150,2022-11-27,SG,Startup,Starter,Referral,True,5,52.18,True,2023-01,2444.91
SLEEK-1151,2022-02-22,SG,Corporate,Growth,Partner,True,144,132.07,False,,134339.74
SLEEK-1152,2022-02-19,HK,SME,Growth,Organic,True,16,96.07,False,,24821.79
SLEEK-1153,2022-05-28,AU,Startup,Starter,Paid,False,7,407.72,True,2022-06,1042.81
SLEEK-1154,2024-08-28,HK,Startup,Starter,Partner,False,8,150.82,False,,1182.75
SLEEK-1155,2022-01-05,SG,Startup,Growth,Paid,True,3,294.17,False,,12187.07
SLEEK-1156,2024-02-13,SG,Startup,Growth,Organic,False,4,66.17,False,,3954.25
SLEEK-1157,2024-07-20,SG,SME,Starter,Partner,True,38,161.85,False,,2641.68
SLEEK-1158,2022-07-04,UK,Corporate,Growth,Partner,True,137,180.87,False,,105802.73
SLEEK-1159,2022-01-08,SG,Startup,Starter,Partner,False,6,168.34,False,,4632.17
SLEEK-1160,2022-05-25,AU,SME,Full Compliance,Organic,False,13,103.93,False,,27937.89
SLEEK-1161,2022-03-27,AU,Startup,Starter,Organic,True,4,99.86,True,2024-06,5252.48
SLEEK-1162,2024-01-01,SG,Startup,Growth,Partner,False,8,168.68,False,,5433.8
SLEEK-1163,2023-07-23,SG,SME,Starter,Organic,False,15,86.44,False,,7230.6
SLEEK-1164,2022-02-02,SG,SME,Starter,Partner,True,34,125.52,True,2023-06,3405.42
SLEEK-1165,2022-04-04,AU,SME,Full Compliance,Partner,False,11,137.01,False,,27026.84
SLEEK-1166,2022-11-08,SG,Startup,Full Compliance,Organic,False,7,68.15,True,2023-12,8949.67
SLEEK-1167,2023-12-27,SG,Startup,Starter,Organic,True,7,93.28,False,,3200.58
SLEEK-1168,2024-02-11,SG,Startup,Growth,Referral,True,5,60.08,False,,5762.76
SLEEK-1169,2023-02-21,AU,SME,Full Compliance,Organic,False,27,113.66,True,2024-04,20008.51
SLEEK-1170,2022-10-18,AU,Startup,Starter,Paid,False,8,339.74,False,,3148.46
SLEEK-1171,2022-03-11,HK,Startup,Starter,Paid,False,2,362.35,False,,3174.8
SLEEK-1172,2022-08-02,SG,SME,Starter,Paid,False,11,304.55,False,,15412.39
SLEEK-1173,2022-02-23,HK,Startup,Full Compliance,Referral,False,8,77.13,True,2022-03,2053.02
SLEEK-1174,2024-07-15,UK,SME,Starter,Paid,True,35,566.96,False,,2373.82
SLEEK-1175,2022-08-12,AU,Corporate,Full Compliance,Partner,False,76,200.77,True,2024-11,77207.92
SLEEK-1176,2024-11-28,AU,Corporate,Growth,Referral,False,70,88.81,False,,5569.81
SLEEK-1177,2024-01-25,SG,Startup,Starter,Referral,False,6,56.1,False,,1569.18
SLEEK-1178,2023-01-04,SG,Startup,Starter,Organic,False,8,85.14,True,2023-03,857.67
SLEEK-1179,2023-08-21,SG,Startup,Growth,Paid,True,2,411.63,False,,6483.77
SLEEK-1180,2022-02-09,SG,SME,Full Compliance,Paid,False,17,272.28,False,,30059.71
SLEEK-1181,2022-03-20,AU,SME,Starter,Organic,False,28,100.27,True,2022-04,1100.85
SLEEK-1182,2023-02-01,SG,SME,Growth,Organic,False,10,91.44,False,,10999.32
SLEEK-1183,2024-06-27,HK,Startup,Starter,Organic,True,6,74.79,False,,2931.92
SLEEK-1184,2023-03-01,SG,SME,Growth,Referral,False,34,66.92,False,,23626.75
SLEEK-1185,2023-08-26,AU,Startup,Growth,Partner,True,3,146.9,True,2024-03,5266.99
SLEEK-1186,2024-09-05,UK,Startup,Starter,Paid,False,8,564.88,False,,1875.55
SLEEK-1187,2022-03-08,HK,Startup,Growth,Organic,False,7,77.4,True,2023-02,5366.29
SLEEK-1188,2022-10-21,SG,Startup,Starter,Partner,False,8,145.08,True,2024-06,2208.74
SLEEK-1189,2024-12-10,AU,SME,Growth,Referral,True,26,69.51,False,,3848.53
SLEEK-1190,2023-06-06,UK,Startup,Starter,Referral,False,7,83.33,False,,1967.83
SLEEK-1191,2022-09-03,SG,SME,Full Compliance,Partner,False,36,159.2,False,,37721.45
SLEEK-1192,2022-09-14,AU,Startup,Full Compliance,Referral,False,7,67.35,True,2022-09,1565.43
SLEEK-1193,2023-08-11,HK,Startup,Starter,Organic,False,6,76.25,False,,1975.93
SLEEK-1194,2024-07-31,UK,SME,Starter,Referral,True,18,78.48,False,,2368.91
SLEEK-1195,2024-03-28,SG,Startup,Starter,Referral,False,2,58.35,False,,3217.22
SLEEK-1196,2024-07-23,SG,SME,Growth,Partner,True,29,162.72,True,2024-12,8570.64
SLEEK-1197,2022-04-03,HK,SME,Starter,Partner,False,34,186.93,True,2023-07,1956.72
SLEEK-1198,2024-09-04,HK,SME,Growth,Paid,False,40,382.68,False,,6086.0
SLEEK-1199,2022-07-11,SG,SME,Growth,Referral,False,14,60.21,True,2023-11,10073.78
SLEEK-1200,2023-09-28,SG,Startup,Full Compliance,Organic,False,8,73.13,False,,10629.1
SLEEK-1201,2023-04-14,SG,Startup,Starter,Partner,False,2,154.51,True,2024-01,1432.03
SLEEK-1202,2023-01-10,SG,Startup,Full Compliance,Organic,False,2,72.3,False,,11942.69
SLEEK-1203,2022-12-29,UK,SME,Growth,Organic,True,10,120.42,True,2024-06,9872.17
SLEEK-1204,2022-06-07,UK,Startup,Starter,Referral,True,4,101.61,False,,3926.57
SLEEK-1205,2023-11-16,UK,SME,Starter,Referral,False,15,88.34,False,,1621.19
SLEEK-1206,2024-12-22,SG,Startup,Starter,Organic,True,8,75.32,False,,2244.36
SLEEK-1207,2022-12-17,SG,Startup,Growth,Organic,False,2,66.37,True,2023-03,1649.37
SLEEK-1208,2022-11-27,SG,Corporate,Full Compliance,Partner,False,41,122.14,False,,38377.86
SLEEK-1209,2022-02-05,SG,SME,Growth,Partner,False,16,131.23,False,,23318.44
SLEEK-1210,2024-01-14,SG,SME,Starter,Partner,True,19,153.46,False,,3080.99
SLEEK-1211,2023-02-16,SG,SME,Growth,Partner,False,22,177.26,False,,17941.45
SLEEK-1212,2024-03-14,AU,SME,Growth,Paid,False,22,386.6,False,,9670.41
SLEEK-1213,2022-06-08,SG,SME,Growth,Partner,False,28,126.95,True,2024-11,34967.05
SLEEK-1214,2022-09-20,HK,Startup,Growth,Paid,False,5,347.72,True,2023-08,4668.39
SLEEK-1215,2023-07-03,HK,SME,Growth,Organic,False,11,104.03,True,2023-10,2736.04
SLEEK-1216,2024-04-22,HK,Startup,Starter,Referral,False,2,68.37,False,,1435.53
SLEEK-1217,2024-07-08,SG,SME,Growth,Paid,True,15,277.32,False,,5623.59
SLEEK-1218,2024-02-10,UK,SME,Growth,Paid,True,32,613.66,False,,12508.15
SLEEK-1219,2023-11-02,SG,SME,Growth,Partner,True,18,141.73,True,2024-06,7443.91
SLEEK-1220,2023-08-18,AU,Startup,Growth,Referral,False,3,87.32,False,,6188.43
SLEEK-1221,2022-02-11,HK,Startup,Growth,Organic,False,8,90.96,True,2023-12,10210.93
SLEEK-1222,2023-04-17,HK,Startup,Growth,Paid,True,7,376.33,False,,10440.75
SLEEK-1223,2022-05-28,SG,SME,Starter,Partner,False,34,124.43,True,2024-03,2381.3
SLEEK-1224,2024-03-26,SG,SME,Growth,Referral,False,28,67.96,False,,9555.39
SLEEK-1225,2023-03-19,SG,SME,Growth,Paid,True,34,293.28,False,,25246.53
SLEEK-1226,2024-12-28,HK,Startup,Starter,Partner,False,7,152.47,False,,885.3
SLEEK-1227,2022-01-13,SG,Startup,Growth,Referral,False,2,58.73,True,2022-04,1667.68
SLEEK-1228,2022-06-21,HK,Startup,Starter,Partner,False,5,138.83,True,2024-07,2607.77
SLEEK-1229,2024-08-27,HK,Startup,Starter,Paid,False,2,397.55,True,2024-09,954.01
SLEEK-1230,2023-11-23,AU,Startup,Growth,Organic,False,6,81.46,False,,6473.4
SLEEK-1231,2023-09-16,SG,Startup,Starter,Referral,False,7,63.65,True,2024-06,1423.5
SLEEK-1232,2022-06-16,HK,SME,Full Compliance,Partner,True,16,155.24,False,,28371.32
SLEEK-1233,2022-12-07,AU,Startup,Starter,Referral,True,5,86.09,False,,4845.13
SLEEK-1234,2022-10-14,HK,SME,Growth,Referral,False,26,71.32,True,2022-10,1726.03
SLEEK-1235,2024-02-20,SG,Corporate,Full Compliance,Partner,True,77,153.83,True,2024-10,23426.65
SLEEK-1236,2024-01-31,HK,Startup,Starter,Referral,False,4,63.03,True,2024-05,1141.19
SLEEK-1237,2022-10-17,UK,SME,Starter,Partner,True,28,217.21,False,,5456.14
SLEEK-1238,2024-04-07,SG,Startup,Growth,Organic,False,2,81.21,False,,2877.0
SLEEK-1239,2023-04-08,HK,SME,Growth,Organic,True,26,72.51,False,,21558.64
SLEEK-1240,2023-09-19,AU,SME,Growth,Referral,False,20,83.01,False,,14042.12
SLEEK-1241,2022-01-05,SG,Startup,Growth,Referral,False,4,62.1,True,2022-08,3086.96
SLEEK-1242,2024-08-27,HK,SME,Starter,Referral,True,21,56.07,True,2024-09,2529.58
SLEEK-1243,2022-06-03,SG,SME,Full Compliance,Organic,False,36,65.67,True,2023-12,25752.92
SLEEK-1244,2023-02-13,SG,Startup,Growth,Paid,False,8,346.4,False,,9915.92
SLEEK-1245,2023-03-15,HK,Startup,Full Compliance,Partner,False,7,188.51,True,2023-08,4323.41
SLEEK-1246,2023-01-18,SG,Startup,Growth,Paid,True,8,339.47,False,,11776.34
SLEEK-1247,2023-03-07,SG,Startup,Starter,Referral,False,2,52.3,False,,2309.79
SLEEK-1248,2023-06-09,SG,Startup,Starter,Organic,False,7,64.42,True,2023-06,745.78
SLEEK-1249,2023-03-02,SG,Startup,Full Compliance,Organic,False,5,90.35,True,2023-10,5036.6
SLEEK-1250,2023-09-28,UK,SME,Growth,Paid,True,14,798.5,False,,11246.41
SLEEK-1251,2022-03-03,SG,Startup,Starter,Partner,True,7,170.75,False,,4662.37
SLEEK-1252,2023-07-23,AU,Startup,Full Compliance,Partner,False,2,149.2,False,,10213.95
SLEEK-1253,2024-03-24,SG,SME,Full Compliance,Partner,False,33,150.98,False,,13032.74
SLEEK-1254,2022-03-24,SG,SME,Starter,Organic,True,20,69.52,True,2022-12,2921.87
SLEEK-1255,2022-01-07,HK,Startup,Starter,Referral,True,5,71.7,True,2023-06,3764.64
SLEEK-1256,2024-08-06,HK,SME,Starter,Referral,True,13,81.7,False,,2910.1
SLEEK-1257,2023-04-21,SG,SME,Growth,Partner,False,23,124.88,True,2023-09,5314.42
SLEEK-1258,2024-12-05,SG,SME,Growth,Partner,False,25,142.76,False,,1473.29
SLEEK-1259,2022-03-10,SG,Startup,Starter,Organic,True,4,78.07,True,2023-08,3481.48
SLEEK-1260,2024-07-09,HK,Startup,Growth,Referral,True,8,75.24,False,,4993.72
SLEEK-1261,2024-06-07,HK,Startup,Starter,Referral,False,3,78.71,False,,1284.22
SLEEK-1262,2023-03-25,SG,Corporate,Growth,Partner,True,54,133.1,False,,36346.82
SLEEK-1263,2024-08-14,HK,SME,Growth,Referral,False,10,66.42,False,,3091.11
SLEEK-1264,2024-02-11,SG,Startup,Starter,Paid,True,4,371.58,False,,5369.53
SLEEK-1265,2022-08-19,SG,Startup,Growth,Organic,False,8,77.92,False,,12280.44
SLEEK-1266,2023-01-08,SG,SME,Growth,Partner,False,34,174.05,True,2024-02,15054.0
SLEEK-1267,2023-01-10,SG,Startup,Growth,Referral,False,3,71.17,True,2023-06,2262.84
SLEEK-1268,2024-04-10,UK,SME,Growth,Organic,False,27,142.08,False,,8058.03
SLEEK-1269,2024-03-21,AU,Startup,Starter,Organic,True,3,80.03,True,2024-09,3439.16
SLEEK-1270,2022-01-05,SG,Startup,Growth,Organic,False,5,91.06,False,,12388.57
SLEEK-1271,2022-02-22,SG,Startup,Starter,Referral,True,2,59.12,True,2024-08,4602.29
SLEEK-1272,2022-05-27,SG,Startup,Growth,Partner,False,6,172.36,False,,11897.56
SLEEK-1273,2023-03-06,SG,Startup,Growth,Referral,False,8,56.86,True,2023-03,1034.6
SLEEK-1274,2022-02-07,SG,SME,Starter,Paid,True,32,294.65,False,,16981.43
SLEEK-1275,2024-03-03,HK,Startup,Growth,Organic,False,5,89.3,False,,4099.66
SLEEK-1276,2022-06-22,SG,Startup,Growth,Referral,False,8,63.74,True,2023-05,5447.07
SLEEK-1277,2022-08-21,SG,Startup,Full Compliance,Referral,False,4,57.64,True,2023-05,5888.09
SLEEK-1278,2024-09-12,SG,SME,Growth,Organic,False,31,86.78,False,,4527.86
SLEEK-1279,2023-02-05,SG,Startup,Starter,Paid,False,4,377.37,True,2023-10,1339.27
SLEEK-1280,2023-02-02,SG,SME,Starter,Partner,False,31,149.38,False,,2356.96
SLEEK-1281,2024-03-10,SG,Startup,Starter,Organic,False,7,64.56,False,,1384.69
SLEEK-1282,2023-03-03,SG,Startup,Starter,Referral,True,5,51.03,True,2023-10,2790.87
SLEEK-1283,2023-03-27,SG,Startup,Starter,Partner,True,4,147.51,False,,3822.78
SLEEK-1284,2024-03-24,SG,SME,Starter,Partner,False,35,175.65,True,2024-03,727.89
SLEEK-1285,2023-02-27,SG,Startup,Full Compliance,Referral,False,6,71.16,False,,13735.58
SLEEK-1286,2024-01-12,SG,Startup,Growth,Referral,False,4,53.17,False,,4268.27
SLEEK-1287,2022-04-04,AU,SME,Growth,Organic,False,25,116.39,False,,32939.22
SLEEK-1288,2023-02-20,SG,Startup,Growth,Referral,True,3,63.24,True,2023-05,3392.53
SLEEK-1289,2022-08-19,SG,Startup,Starter,Organic,False,5,83.05,True,2024-06,2402.96
SLEEK-1290,2023-05-21,UK,Startup,Growth,Paid,False,5,447.57,False,,6636.06
SLEEK-1291,2022-03-03,SG,SME,Growth,Partner,False,21,153.68,False,,25347.72
SLEEK-1292,2023-10-08,AU,Startup,Starter,Organic,True,6,98.7,True,2023-12,3114.54
SLEEK-1293,2024-02-18,SG,Startup,Growth,Paid,False,6,382.68,False,,4494.07
SLEEK-1294,2022-01-19,SG,SME,Starter,Partner,False,33,171.89,False,,31718.51
SLEEK-1295,2023-07-26,HK,Startup,Starter,Organic,True,7,85.07,False,,3788.28
SLEEK-1296,2023-12-01,UK,SME,Growth,Paid,True,37,671.09,False,,15990.49
SLEEK-1297,2024-01-18,SG,Corporate,Full Compliance,Paid,False,127,353.66,False,,43579.26
SLEEK-1298,2023-08-03,UK,Startup,Starter,Paid,True,3,795.14,False,,3082.16
SLEEK-1299,2024-04-17,HK,Startup,Full Compliance,Organic,True,6,83.7,False,,7399.67
SLEEK-1300,2022-02-16,HK,SME,Growth,Partner,False,40,184.54,True,2024-01,32235.68
SLEEK-1301,2024-01-26,AU,SME,Growth,Organic,False,20,89.57,False,,13177.62
SLEEK-1302,2022-04-22,SG,Startup,Growth,Partner,False,5,179.38,True,2024-09,10402.89
SLEEK-1303,2023-11-10,HK,Startup,Growth,Referral,True,7,81.45,False,,7831.65
SLEEK-1304,2024-04-24,UK,Startup,Starter,Organic,True,5,120.95,False,,2613.76
SLEEK-1305,2023-03-21,SG,Startup,Full Compliance,Organic,False,8,86.87,False,,14277.42
SLEEK-1306,2022-03-23,AU,Startup,Starter,Paid,False,7,412.93,True,2022-05,1134.89
SLEEK-1307,2024-10-25,SG,SME,Growth,Organic,False,29,87.1,False,,3432.32
SLEEK-1308,2022-12-03,SG,Startup,Starter,Paid,False,8,346.76,False,,2530.77
SLEEK-1309,2023-10-09,SG,Startup,Growth,Paid,True,4,512.5,True,2023-11,2706.94
SLEEK-1310,2023-12-06,SG,SME,Growth,Referral,False,26,55.31,False,,11621.92
SLEEK-1311,2023-05-21,SG,SME,Starter,Organic,False,17,91.23,False,,2136.66
SLEEK-1312,2024-11-24,HK,Startup,Starter,Referral,True,4,73.32,False,,2734.87
SLEEK-1313,2024-12-07,HK,SME,Growth,Referral,False,18,80.23,False,,1527.52
SLEEK-1314,2024-02-17,AU,Startup,Starter,Paid,False,4,447.94,True,2024-09,1606.98
SLEEK-1315,2023-01-12,SG,Startup,Starter,Referral,False,2,61.67,False,,2444.77
SLEEK-1316,2024-12-09,AU,SME,Full Compliance,Partner,False,10,186.41,False,,1687.2
SLEEK-1317,2022-09-28,SG,Startup,Growth,Paid,False,2,367.69,True,2022-09,889.22
SLEEK-1318,2023-03-28,SG,Startup,Starter,Organic,False,2,86.07,True,2024-02,1525.86
SLEEK-1319,2024-06-30,UK,Startup,Starter,Paid,True,3,588.78,False,,2413.11
SLEEK-1320,2024-09-04,HK,Startup,Starter,Organic,False,4,91.33,False,,1096.15
SLEEK-1321,2024-06-24,AU,Startup,Starter,Paid,False,3,334.0,False,,1468.93
SLEEK-1322,2024-05-30,HK,Startup,Growth,Organic,False,8,76.01,False,,4055.61
SLEEK-1323,2024-07-23,HK,SME,Full Compliance,Referral,False,25,63.05,False,,7450.1
SLEEK-1324,2024-11-19,HK,Startup,Starter,Paid,False,6,370.34,False,,975.42
SLEEK-1325,2022-03-16,SG,Startup,Starter,Referral,False,5,69.44,True,2022-03,700.16
SLEEK-1326,2022-08-11,SG,Startup,Growth,Paid,True,8,324.94,False,,13718.91
SLEEK-1327,2022-08-04,SG,Startup,Growth,Paid,True,7,374.73,False,,13047.02
SLEEK-1328,2023-10-22,SG,Startup,Starter,Referral,False,7,70.96,False,,1777.76
SLEEK-1329,2023-04-14,HK,Startup,Full Compliance,Referral,False,4,69.22,False,,11335.3
SLEEK-1330,2024-05-14,SG,Startup,Growth,Referral,True,5,66.3,False,,4754.88
SLEEK-1331,2022-05-01,SG,Startup,Growth,Referral,False,4,52.85,True,2024-06,8433.43
SLEEK-1332,2023-09-24,SG,Startup,Starter,Paid,False,8,411.1,False,,1852.73
SLEEK-1333,2023-10-16,SG,Startup,Full Compliance,Organic,False,5,94.29,False,,8868.45
SLEEK-1334,2023-07-28,HK,Corporate,Full Compliance,Partner,True,47,165.51,False,,33236.15
SLEEK-1335,2023-08-06,HK,Startup,Starter,Paid,False,4,433.26,False,,4402.27
SLEEK-1336,2024-11-11,UK,SME,Starter,Partner,True,13,183.91,False,,2155.81
SLEEK-1337,2023-05-23,SG,Startup,Starter,Referral,True,8,66.53,False,,6220.22
SLEEK-1338,2024-01-10,HK,SME,Full Compliance,Partner,False,19,156.53,False,,11887.66
SLEEK-1339,2022-05-09,SG,Startup,Growth,Paid,True,7,375.38,True,2023-01,5613.28
SLEEK-1340,2022-09-12,SG,Startup,Starter,Paid,True,6,311.96,True,2023-11,3377.47
SLEEK-1341,2023-08-02,AU,Startup,Growth,Paid,False,6,580.62,False,,7669.86
SLEEK-1342,2022-02-19,SG,SME,Full Compliance,Organic,False,12,83.52,False,,25817.13
SLEEK-1343,2024-07-13,AU,Startup,Growth,Organic,True,4,119.77,False,,4826.84
SLEEK-1344,2023-07-01,SG,SME,Growth,Paid,False,32,425.73,False,,20164.3
SLEEK-1345,2022-03-25,SG,Startup,Starter,Paid,False,8,314.59,True,2024-11,3103.98
SLEEK-1346,2022-11-09,AU,Corporate,Growth,Partner,True,52,146.08,False,,49261.35
SLEEK-1347,2023-02-11,SG,SME,Full Compliance,Partner,False,20,175.71,False,,21811.11
SLEEK-1348,2024-02-01,SG,Startup,Starter,Organic,False,8,92.76,True,2024-07,1121.01
SLEEK-1349,2024-10-22,UK,Startup,Growth,Referral,True,5,85.69,True,2024-10,2247.9
SLEEK-1350,2022-09-19,SG,SME,Growth,Referral,False,15,50.92,False,,16675.37
SLEEK-1351,2023-04-21,UK,SME,Growth,Paid,True,40,459.75,False,,25862.82
SLEEK-1352,2023-02-13,SG,Startup,Full Compliance,Organic,False,4,67.2,True,2024-05,8933.6
SLEEK-1353,2023-09-08,AU,Startup,Starter,Referral,False,8,81.04,True,2023-09,1017.8
SLEEK-1354,2022-06-02,SG,Startup,Starter,Partner,False,3,134.94,False,,2954.47
SLEEK-1355,2022-03-21,HK,Startup,Starter,Paid,False,7,392.33,False,,9549.78
SLEEK-1356,2022-03-05,SG,SME,Growth,Partner,True,15,168.62,False,,26513.0
SLEEK-1357,2024-04-06,AU,Startup,Growth,Organic,False,4,116.36,False,,3912.61
SLEEK-1358,2023-03-14,SG,Startup,Starter,Organic,False,6,76.07,False,,2316.77
SLEEK-1359,2022-02-04,SG,Startup,Full Compliance,Paid,False,6,315.45,True,2023-06,10326.15
SLEEK-1360,2022-05-05,SG,SME,Growth,Partner,False,14,152.4,False,,26937.06
SLEEK-1361,2023-02-06,HK,SME,Starter,Partner,False,17,160.94,False,,6680.78
SLEEK-1362,2022-02-08,SG,Startup,Starter,Organic,False,4,69.91,True,2022-02,753.16
SLEEK-1363,2024-11-24,AU,Startup,Growth,Paid,False,3,438.3,False,,1521.03
SLEEK-1364,2023-12-26,SG,Startup,Starter,Organic,True,3,65.54,False,,3118.23
SLEEK-1365,2022-01-19,SG,SME,Growth,Partner,True,33,171.46,False,,40946.32
SLEEK-1366,2024-06-19,HK,Startup,Starter,Referral,False,4,63.82,True,2024-10,1179.94
SLEEK-1367,2024-09-15,SG,SME,Growth,Paid,False,24,341.51,False,,3873.96
SLEEK-1368,2024-01-15,SG,Startup,Growth,Referral,False,3,50.89,True,2024-11,5771.53
SLEEK-1369,2022-06-19,AU,Startup,Full Compliance,Paid,True,8,451.7,False,,24547.09
SLEEK-1370,2024-10-08,UK,Corporate,Full Compliance,Paid,True,135,577.39,False,,12830.77
SLEEK-1371,2024-09-12,SG,SME,Growth,Organic,False,18,86.2,False,,3232.19
SLEEK-1372,2023-12-05,SG,Startup,Starter,Organic,False,3,94.56,False,,1649.64
SLEEK-1373,2022-07-16,SG,Corporate,Full Compliance,Partner,False,40,128.17,False,,43208.43
SLEEK-1374,2022-10-03,SG,SME,Starter,Partner,True,18,144.62,True,2024-05,3738.31
SLEEK-1375,2023-05-12,AU,SME,Growth,Partner,False,20,146.84,True,2024-04,10763.15
SLEEK-1376,2024-02-04,SG,Startup,Growth,Organic,False,3,82.75,False,,3647.83
SLEEK-1377,2022-02-17,SG,SME,Starter,Partner,False,36,157.71,True,2022-04,874.84
SLEEK-1378,2023-03-11,SG,Startup,Growth,Referral,True,8,70.79,True,2023-06,3919.11
SLEEK-1379,2022-12-11,AU,Startup,Growth,Paid,False,8,409.1,True,2023-03,2756.11
SLEEK-1380,2023-06-08,SG,Startup,Growth,Organic,False,5,85.28,False,,6824.19
SLEEK-1381,2022-05-09,SG,SME,Growth,Partner,False,24,139.73,False,,26756.66
SLEEK-1382,2024-09-03,UK,Startup,Starter,Organic,True,5,124.12,False,,2225.89
SLEEK-1383,2024-09-26,HK,Startup,Growth,Referral,False,6,79.45,False,,2250.13
SLEEK-1384,2022-08-09,AU,SME,Growth,Organic,False,14,111.74,True,2022-11,3783.18
SLEEK-1385,2023-07-27,SG,SME,Growth,Paid,False,36,509.34,True,2023-09,3981.04
SLEEK-1386,2024-03-27,AU,SME,Full Compliance,Paid,False,9,399.47,False,,8240.32
SLEEK-1387,2022-02-26,SG,Startup,Starter,Referral,False,4,58.96,True,2022-03,776.37
SLEEK-1388,2023-05-25,AU,Startup,Starter,Partner,False,7,189.29,False,,2641.61
SLEEK-1389,2023-01-01,UK,Startup,Growth,Referral,True,7,103.09,True,2023-02,2759.19
SLEEK-1390,2024-06-12,SG,Startup,Growth,Partner,False,3,164.39,False,,2551.9
SLEEK-1391,2022-10-16,SG,Startup,Growth,Partner,True,8,165.39,False,,13137.54
SLEEK-1392,2024-01-11,AU,Startup,Growth,Referral,False,2,88.78,False,,5072.59
SLEEK-1393,2023-03-18,SG,Startup,Starter,Referral,True,2,62.84,False,,3888.04
SLEEK-1394,2022-03-11,SG,SME,Growth,Partner,False,14,143.81,False,,24667.8
SLEEK-1395,2023-08-25,AU,SME,Growth,Partner,False,22,202.01,False,,15877.45
SLEEK-1396,2023-02-08,SG,Startup,Growth,Referral,True,3,71.6,True,2023-09,4445.71
SLEEK-1397,2022-10-16,SG,SME,Full Compliance,Organic,False,20,77.26,True,2024-10,23614.19
SLEEK-1398,2023-07-24,SG,SME,Starter,Referral,False,24,67.12,True,2023-08,809.92
SLEEK-1399,2022-02-23,SG,Startup,Starter,Partner,False,3,171.6,False,,3264.17
SLEEK-1400,2024-11-05,AU,SME,Growth,Organic,True,22,101.41,False,,4515.46
SLEEK-1401,2023-04-04,AU,SME,Growth,Referral,True,36,77.23,True,2023-04,4091.59
SLEEK-1402,2022-12-17,HK,Startup,Starter,Partner,False,4,156.7,False,,2511.86
SLEEK-1403,2023-12-27,HK,SME,Starter,Organic,False,9,97.88,False,,6707.32
SLEEK-1404,2022-10-01,AU,Startup,Full Compliance,Referral,False,6,66.46,True,2023-07,7241.34
SLEEK-1405,2024-11-06,HK,Startup,Full Compliance,Organic,False,7,77.19,False,,1951.87
SLEEK-1406,2022-04-19,HK,SME,Growth,Partner,True,12,150.93,True,2023-09,11812.23
SLEEK-1407,2023-02-03,HK,Startup,Starter,Referral,False,3,72.84,False,,2406.82
SLEEK-1408,2022-09-02,AU,Startup,Starter,Partner,False,7,142.4,True,2024-06,3160.68
SLEEK-1409,2024-05-14,UK,Startup,Starter,Paid,True,4,592.23,False,,2569.51
SLEEK-1410,2023-02-07,SG,SME,Starter,Partner,False,29,179.14,False,,21541.01
SLEEK-1411,2022-05-05,HK,Startup,Full Compliance,Organic,False,3,74.13,True,2023-08,8421.25
SLEEK-1412,2022-10-19,SG,Corporate,Growth,Organic,True,121,66.22,False,,92741.36
SLEEK-1413,2023-12-09,HK,Startup,Starter,Organic,True,4,96.59,False,,5549.54
SLEEK-1414,2022-12-30,HK,SME,Growth,Partner,False,10,180.12,False,,12398.51
SLEEK-1415,2022-10-02,UK,SME,Full Compliance,Partner,True,30,184.93,True,2022-11,4180.17
SLEEK-1416,2022-07-24,HK,SME,Growth,Organic,False,29,93.73,True,2023-07,14719.8
SLEEK-1417,2023-07-04,UK,Corporate,Full Compliance,Referral,True,48,105.98,False,,29662.46
SLEEK-1418,2024-02-02,SG,Startup,Starter,Organic,False,8,93.33,False,,1504.41
SLEEK-1419,2022-07-22,AU,SME,Full Compliance,Partner,False,33,142.18,False,,44874.21
SLEEK-1420,2022-10-05,AU,SME,Growth,Organic,False,35,87.92,False,,35154.3
SLEEK-1421,2023-08-20,SG,Startup,Starter,Paid,False,4,463.56,True,2023-08,706.6
SLEEK-1422,2022-03-27,AU,SME,Starter,Paid,False,19,317.56,False,,3745.44
SLEEK-1423,2022-04-07,HK,SME,Full Compliance,Referral,False,11,66.78,True,2023-01,7851.25
SLEEK-1424,2024-11-07,AU,SME,Growth,Paid,False,10,331.1,False,,1937.66
SLEEK-1425,2024-11-30,UK,Startup,Starter,Partner,False,5,185.62,False,,818.4
SLEEK-1426,2024-03-04,SG,SME,Full Compliance,Organic,True,29,64.15,True,2024-10,11493.8
SLEEK-1427,2023-06-16,UK,Corporate,Full Compliance,Partner,True,116,192.16,False,,62229.6
SLEEK-1428,2022-11-10,SG,SME,Starter,Partner,False,25,172.72,False,,2599.95
SLEEK-1429,2022-04-27,SG,Startup,Growth,Partner,True,7,135.21,False,,14655.25
SLEEK-1430,2023-03-04,SG,SME,Starter,Referral,False,19,69.65,True,2023-08,1124.13
SLEEK-1431,2024-03-26,HK,Startup,Starter,Referral,False,4,64.02,True,2024-10,1395.39
SLEEK-1432,2024-09-28,SG,Startup,Starter,Partner,False,5,127.63,False,,948.65
SLEEK-1433,2024-03-05,HK,Startup,Starter,Organic,False,3,99.45,False,,1489.81
